PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,IID,Sex,population,Geographic_origin,Region,Pop7Groups
0.005952912,-0.036875108,-0.002512528,-0.002803539,-0.000824853,-0.013261085,0.006298238,0.003277359,-0.002447713,-0.015832935,-0.03426801,0.003326859,-0.000457629,0.002233393,-0.010562786,-0.016485517,-0.024000968,-0.013601655,-0.005123976,-0.01642605,HGDP00592,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.00473292,-0.036429723,-0.00243664,-0.001810964,-0.000287773,-0.014720013,0.004272876,0.003111053,-0.003006182,-0.013006404,-0.028902452,0.001090129,-0.001943508,-0.000898546,-0.006776201,-0.009365205,-0.01590689,-0.007162969,-0.000851673,-0.007200006,HGDP00606,F,Druze,Israel_(Carmel),Middle_Est,Middle_Est
0.001056375,-0.0337181,-0.002270061,-0.004263962,0.002481088,-0.013853259,0.006150919,0.002285081,-0.00280642,-0.014006097,-0.030607272,0.006055304,0.001397364,0.001782751,-0.002432335,-0.00292457,-0.002430806,-0.000143441,-0.000633277,-0.003694171,HGDP00699,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
-0.002171788,-0.032247055,-0.00085906,-0.002955184,0.004654753,-0.020986287,0.007847119,0.001161054,-0.002715822,-0.020927164,-0.040328635,0.004598276,-0.000515386,-0.001312512,-0.000984937,-0.005686351,-0.003212429,-0.002043056,0.000988632,-0.004889467,HGDP00731,M,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.000294733,-0.032842622,-0.001851836,-0.002008828,0.002611232,-0.018950965,0.005640476,0.00399173,-0.004184142,-0.023352072,-0.040529257,0.003547107,-0.002129927,-0.002576513,-0.007847427,-0.004113084,-0.008602698,-0.004192849,0.002400864,-0.006537953,HGDP00743,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.00793229,-0.025679529,0.001658259,0.002048018,-0.002675092,0.052248198,-0.022717983,0.009100535,-0.003703905,-0.007894975,-0.013783321,0.000106933,-9.73E-05,0.000570815,-0.002336595,-0.014130035,-0.014704065,-0.010636282,0.000136099,0.021926164,HGDP00015,M,Brahui,Pakistan,Asia,Central_South_Asia
0.006557506,-0.020525754,0.000818263,0.006132465,-0.001529398,0.050166862,-0.019890071,0.008918989,-0.000312597,-0.008646136,-0.010531674,0.001522255,0.000389586,-0.000109323,-0.002160055,-0.016124006,-0.013021014,-0.008061699,0.002670957,0.019263793,HGDP00039,M,Brahui,Pakistan,Asia,Central_South_Asia
0.006382058,-0.026076988,-0.000624088,0.004919336,-0.002555585,0.045363749,-0.017148135,0.00698957,-0.004503304,-0.008350676,-0.013188651,-0.000228849,0.000599319,0.000488904,-0.000383853,-0.015917046,-0.015488761,-0.011074242,-0.004498111,0.019119216,HGDP00062,M,Balochi,Pakistan,Asia,Central_South_Asia
0.0086922,-0.0256886,-0.000905994,0.002774375,-0.003137463,0.05464118,-0.022225346,0.007379117,-0.002223876,-0.00892073,-0.014963388,0.001357553,-0.000502507,0.001210594,-0.002559898,-0.016695574,-0.020218156,-0.015061871,-0.000387663,0.023822943,HGDP00086,M,Balochi,Pakistan,Asia,Central_South_Asia
0.013909518,0.004651476,0.014195227,-0.011535563,-0.001786052,0.013685558,-0.005350852,-0.001945764,-0.000259001,-0.000803984,0.004020708,0.00011476,0.000676536,0.000141802,-0.000587084,-0.014118639,-0.005956264,-0.00289725,-0.000913139,0.007645391,HGDP00105,M,Hazara,Pakistan,Asia,Central_South_Asia
-0.000422651,-0.032595354,-0.001894006,-0.004180144,0.002974125,-0.018702035,0.005759947,0.001531821,-0.002569161,-0.015706684,-0.030591539,0.003577075,-0.00049394,0.002142031,-0.001428949,-0.003258035,-0.002474701,0.001175728,0.002234565,-0.003663967,HGDP00700,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.001579411,-0.035362919,-0.002415716,-0.003138152,0.00246238,-0.018029957,0.006093283,0.004068685,-0.001336415,-0.018761212,-0.038840157,0.005862081,-0.00084046,0.000201797,-0.007538952,-0.006139166,-0.010341093,-0.00471055,0.001131931,-0.007500424,HGDP00732,M,Palestinian,Israel_(Central),Middle_Est,Middle_Est
-0.005382002,-0.030388194,-0.001301783,-0.003353022,0.00591478,-0.021927339,0.002655658,0.00045686,-0.002931161,-0.017210658,-0.034932664,0.004566408,6.49E-05,0.001452121,0.00270195,-0.005136905,-0.007306408,0.00010698,0.002330623,-0.003508239,HGDP00744,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.007884524,-0.025230057,0.000114817,0.003828901,-0.002481833,0.053806049,-0.02138035,0.009480157,-0.00046094,-0.008695855,-0.013550513,0.002507403,0.000818178,0.001240311,-0.001229589,-0.013825297,-0.016358564,-0.011182741,-0.000101331,0.020494014,HGDP00017,M,Brahui,Pakistan,Asia,Central_South_Asia
0.008815541,-0.025371032,0.000435523,0.002842372,-0.003168775,0.049109016,-0.020481944,0.007339312,-0.002299117,-0.004913649,-0.004550021,-0.000134522,-0.00012877,-0.000437143,-0.002554573,-0.013767217,-0.016059778,-0.011757103,0.000650249,0.017925303,HGDP00041,M,Brahui,Pakistan,Asia,Central_South_Asia
0.007511976,-0.025550859,-0.000966154,0.002038013,-0.002136428,0.048482299,-0.017936959,0.00577734,-0.005195029,-0.011655424,-0.017600944,0.002051487,-0.003419997,0.001513177,-0.002405891,-0.014451212,-0.017538549,-0.010121186,-0.000739421,0.021860478,HGDP00064,M,Balochi,Pakistan,Asia,Central_South_Asia
0.007521998,-0.025183246,-0.001130731,0.002547314,-0.002919579,0.049477221,-0.019312199,0.00938772,-0.008905583,-0.009505427,-0.013598508,0.003268749,0.002307123,0.000827629,-0.002626472,-0.015176064,-0.015774789,-0.007737252,0.000153765,0.021925223,HGDP00088,M,Balochi,Pakistan,Asia,Central_South_Asia
0.013826996,0.00203131,0.014064645,-0.010249931,-0.002176123,0.016081224,-0.005598515,-0.00051373,-0.000145445,0.004445689,0.011193035,-0.000428042,0.001048759,0.000286799,-0.000438947,-0.017235606,-0.006948736,-0.002668949,0.001215022,0.012469985,HGDP00106,M,Hazara,Pakistan,Asia,Central_South_Asia
0.012980005,-1.60E-05,0.011544144,-0.008358269,-0.001995302,0.016477941,-0.006047249,-0.00031745,-0.000132128,0.00243366,0.00679277,-3.66E-05,-2.81E-05,-0.000816792,-0.001216245,-0.006928718,-0.008619667,-0.003367727,-0.001272565,0.005238622,HGDP00119,M,Hazara,Pakistan,Asia,Central_South_Asia
0.006657,-0.025639851,-0.000255705,0.002897062,-0.001519019,0.046706035,-0.020631246,0.007565772,-0.001674318,-0.009653397,-0.013816937,0.000869892,-1.03E-05,0.001026471,-0.004669416,-0.013344433,-0.016160768,-0.011797186,0.000258368,0.015604167,HGDP00131,M,Makrani,Pakistan,Asia,Central_South_Asia
0.005964592,-0.026211611,-0.00015448,0.001798045,-0.000653963,0.042090628,-0.01778153,0.007387296,-0.001573477,-0.01072105,-0.014190659,0.001590834,-0.001873096,0.001500145,9.18E-05,-0.013742928,-0.013109404,-0.010047614,-0.003586632,0.017614831,HGDP00146,M,Makrani,Pakistan,Asia,Central_South_Asia
0.004362888,-0.017599069,0.001908164,0.007108384,-0.000969694,0.056674607,-0.023308349,0.007546763,-0.001499266,-0.006936145,-0.00858572,-0.002073727,-0.001124012,0.001740866,0.003253785,-0.012790436,-0.0110843,-0.01127863,-0.000447357,0.025993474,HGDP00163,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.009308596,-0.018925109,0.001272117,0.005284384,-0.0030613,0.052446583,-0.019898535,0.007043751,-0.001387226,-0.000784154,-0.001900487,0.000800669,-0.000910113,0.000219522,-0.0004023,-0.0097589,-0.009416159,-0.008090663,0.000622301,0.018298441,HGDP00187,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.008922109,-0.018990324,0.002238454,0.005548794,-0.002990009,0.053142159,-0.021796783,0.007567851,-0.002665977,-0.002148742,-0.003140735,0.000116741,0.001045441,0.001305645,-0.003196665,-0.010475573,-0.012070696,-0.009894336,0.000618515,0.019659562,HGDP00210,F,Sindhi,Pakistan,Asia,Central_South_Asia
0.009949811,-0.020231765,0.000441865,0.004725757,-0.003041575,0.047247696,-0.01875161,0.006321609,-0.001902655,-0.001100261,0.001542898,-0.000674578,0.002083898,0.000643404,-0.001215898,-0.011315376,-0.007685695,-0.0044704,0.001411175,0.007948926,HGDP00234,M,Pathan,Pakistan,Asia,Central_South_Asia
0.009406702,-0.020889363,0.000817575,0.002714729,-0.003454247,0.043272652,-0.016362575,0.005311602,0.000348272,-0.001419473,0.000702135,0.001890917,-0.000409041,-0.00055318,-0.002576938,-0.010968974,-0.011126035,-0.006758749,0.000542255,0.011875319,HGDP00262,M,Pathan,Pakistan,Asia,Central_South_Asia
0.010362424,-0.022083836,6.12E-05,0.006822759,-0.004144196,0.086069713,-0.034229862,0.006079752,0.002476139,0.002007931,0.014018946,-0.000120632,0.001897039,0.005335228,0.01158214,0.072942148,0.075575004,0.049082438,-0.002581682,-0.051194054,HGDP00290,M,Kalash,Pakistan,Asia,Central_South_Asia
0.01013269,-0.021946599,-0.001004651,0.004715097,-0.005336711,0.101102909,-0.039974639,0.012308707,0.000833573,0.002697305,0.015345236,-0.001456284,0.001437305,0.008831251,0.01475675,0.09815386,0.10256242,0.067283633,-0.00194694,-0.066481037,HGDP00321,M,Kalash,Pakistan,Asia,Central_South_Asia
0.010909819,-0.014990942,0.0040657,0.003699163,-0.002263477,0.048732347,-0.019475451,0.003740162,-0.000991592,0.000189888,0.005165256,-0.000379966,-0.001594174,-0.000197709,0.000641584,-0.005328459,-0.007511254,-0.004838688,0.000887241,0.01365239,HGDP00356,F,Burusho,Pakistan,Asia,Central_South_Asia
0.010827497,-0.013711948,0.003706046,0.004106983,-0.002900567,0.04490779,-0.017716842,0.004574744,-0.001090945,-0.00042521,0.001769695,0.000321974,-0.001849909,-3.04E-06,3.91E-05,-0.007480895,-0.00532736,-0.008279465,-0.000930817,0.015427735,HGDP00412,M,Burusho,Pakistan,Asia,Central_South_Asia
0.018282004,0.037736146,0.038211608,-0.023597988,-0.000505935,-0.00956619,0.004292807,0.006821361,-0.000865849,-0.003925026,-0.006617315,0.000374918,-0.001076053,-0.000350059,-0.000383542,0.005177122,0.004499898,0.001840163,-0.00099769,-0.005457772,HGDP00973,M,Han,China,Asia,Est_Asia
0.018245131,0.036490379,0.035448592,-0.023339112,-0.001327107,-0.005996505,0.001550568,0.002725585,0.000140381,-0.001052535,-0.001566418,0.001838666,-0.001151334,-0.000223164,-0.000192279,0.000498184,0.001702327,0.001147786,0.000285872,-0.004040509,HGDP00777,M,Han,China,Asia,Est_Asia
0.018452602,0.037376326,0.037591621,-0.022570015,-0.000615158,-0.007110802,0.003620869,0.002118409,-0.002693361,-0.001378903,-0.003654984,0.001267042,0.001558802,-0.001702942,-0.001735664,0.006710475,-0.000696261,0.001540634,-5.23E-06,-0.004664187,HGDP00820,F,Han,China,Asia,Est_Asia
0.018123978,0.035697516,0.035500681,-0.0227963,-0.001203795,-0.007264582,0.001912432,0.00342102,-0.002550796,-0.001004705,0.000362745,0.000610448,0.000775321,0.000603584,-0.000365307,0.000949972,0.003618986,0.001117112,0.00184956,-0.003124789,HGDP01291,F,Han,China,Asia,Est_Asia
0.000603847,-0.033247951,-0.001571566,-0.003762717,0.002206443,-0.016344689,0.003481397,0.002617453,-0.002515144,-0.013116349,-0.028497874,0.00331509,0.000500402,0.00410434,-0.000720996,-0.00529491,-0.012269174,-0.003507139,0.002121371,0.001094871,HGDP00722,M,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.001820648,-0.034877582,-0.001819818,-0.004445224,0.001500107,-0.017354683,0.006689073,0.003754033,-0.005298663,-0.019033964,-0.039195532,0.002901841,0.000668497,0.000101665,-0.004288243,-0.008662001,-0.012926549,-0.004564167,0.000885648,-0.007912472,HGDP00733,M,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.001522754,-0.03319595,-0.001877588,-0.003348655,0.001278084,-0.014391699,0.003647942,0.002632047,-0.002540109,-0.015947036,-0.033520306,0.004230461,-0.001550241,0.001850835,-0.006162907,-0.00733255,-0.007594564,-0.001950366,-0.000116281,-0.000458044,HGDP00745,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.008554694,-0.023433554,2.48E-05,0.001984682,-0.002433384,0.042162821,-0.015368664,0.006083711,-0.001245778,-0.007397385,-0.010769736,-0.000330659,0.000306576,0.00204614,-0.001926972,-0.012366801,-0.013632749,-0.006527384,0.001472825,0.015582788,HGDP00019,M,Brahui,Pakistan,Asia,Central_South_Asia
0.005811462,-0.024409993,0.000237766,0.003819957,-0.002360255,0.049921559,-0.020111353,0.006875759,-0.002560983,-0.007501167,-0.012782743,0.002141187,-0.002407685,0.001375868,-0.003105984,-0.015135153,-0.018710345,-0.014834717,-0.000286063,0.021288838,HGDP00043,M,Brahui,Pakistan,Asia,Central_South_Asia
0.008240658,-0.025356388,8.46E-05,0.002862715,-0.004053155,0.051989028,-0.020441848,0.008331457,-0.002058448,-0.008863896,-0.01312254,0.001881575,-0.000798742,0.002048149,-0.002934624,-0.017580796,-0.015214791,-0.014236128,0.000219064,0.022610774,HGDP00066,M,Balochi,Pakistan,Asia,Central_South_Asia
0.007204352,-0.0223917,0.001245658,0.003056979,-0.002979245,0.055009397,-0.024173237,0.008278523,-0.001133402,-0.007301232,-0.008981649,0.001715848,0.000867869,-0.000441119,9.06E-06,-0.012580566,-0.013856876,-0.008799285,0.000459952,0.019858739,HGDP00090,M,Balochi,Pakistan,Asia,Central_South_Asia
0.013861005,0.00372554,0.014297521,-0.01236078,-0.002913387,0.013144596,-0.003770881,-0.001558255,0.001671954,0.00410008,0.00888087,0.000758724,0.000861515,-0.00113988,-3.89E-07,-0.015918075,-0.006213078,-0.003448096,0.000483697,0.007848958,HGDP00108,M,Hazara,Pakistan,Asia,Central_South_Asia
0.013570098,0.00213645,0.013189934,-0.010290245,-0.002082643,0.016619757,-0.005754165,0.00169547,-0.000553337,0.003067625,0.006940282,0.000995802,-0.00083235,-0.00074502,-0.000595441,-0.010593514,-0.004211116,-0.001705169,-0.000286218,0.006130657,HGDP00120,M,Hazara,Pakistan,Asia,Central_South_Asia
0.006370487,-0.025969185,0.000187666,0.002810859,-0.002424008,0.048096224,-0.019612138,0.011437684,-0.004044244,-0.011556562,-0.014500092,0.000925481,0.002059791,0.002552048,-0.005074367,-0.017242924,-0.021239749,-0.013825328,-0.002360797,0.019544207,HGDP00133,M,Makrani,Pakistan,Asia,Central_South_Asia
0.004131151,-0.025164179,-0.000805887,0.003179216,-0.001076397,0.046813185,-0.019639261,0.006331692,-0.001661783,-0.008939645,-0.018825388,0.004104636,-0.000750742,0.001155237,0.000421517,-0.013210257,-0.020408112,-0.012957569,-0.000910353,0.016634638,HGDP00148,M,Makrani,Pakistan,Asia,Central_South_Asia
0.006223314,-0.016900544,0.00211176,0.005251787,-0.000842276,0.05435421,-0.021722992,0.007577078,-0.00157265,-0.005380821,-0.008862768,0.000551542,-0.003026177,-0.000853766,0.00091575,-0.008880988,-0.007214838,-0.008393661,-0.000215954,0.018719608,HGDP00165,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.009692378,-0.018123598,0.002228133,0.005591138,-0.002196578,0.051449717,-0.02085036,0.006616507,-0.003242715,-0.003922695,-0.002827229,0.002424643,-0.000681791,0.001987136,-0.001288651,-0.010532789,-0.010945501,-0.007165163,0.000705626,0.01647605,HGDP00189,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.009458625,-0.021849804,0.000212263,0.004283529,-0.003795001,0.044985935,-0.016790848,0.005341383,-0.000327281,0.000511807,0.001495867,-0.000712118,-0.000949674,0.000406507,-0.003067816,-0.009437481,-0.008262142,-0.005627039,0.000140701,0.01051786,HGDP00213,M,Pathan,Pakistan,Asia,Central_South_Asia
0.009049451,-0.016567761,0.004176797,0.007081811,-0.002366177,0.048829308,-0.020055462,0.00772601,-0.001096389,-0.00240174,0.000485733,0.001930101,-0.002218989,0.003603199,-0.000379028,-0.00537865,-0.009721557,-0.004442259,0.000534366,0.012270979,HGDP00237,F,Pathan,Pakistan,Asia,Central_South_Asia
0.009425996,-0.018993486,0.001287091,0.004275389,-0.003042309,0.046555686,-0.016349796,0.004401156,-0.001399874,-0.001129543,0.000407011,-0.000208846,-0.00252226,0.002537595,-0.001456563,-0.006797117,-0.005656938,-0.007436245,-0.002399069,0.011671367,HGDP00264,M,Pathan,Pakistan,Asia,Central_South_Asia
0.009995268,-0.022667464,-0.001068418,0.005978457,-0.00474925,0.099669108,-0.039260048,0.00934835,9.80E-05,0.001868095,0.017196373,0.001176756,0.000706763,0.00666332,0.01510846,0.108529215,0.10994395,0.073350678,-0.002023012,-0.078145261,HGDP00292,M,Kalash,Pakistan,Asia,Central_South_Asia
0.010249063,-0.023581769,-0.001087093,0.004526697,-0.004569591,0.0917562,-0.03697183,0.009170755,-0.000204067,0.001437683,0.014245611,0.000376949,0.001464967,0.006151108,0.012717888,0.087892138,0.09026144,0.058753279,-0.002797965,-0.06291592,HGDP00323,F,Kalash,Pakistan,Asia,Central_South_Asia
0.010695978,-0.013577867,0.00404484,0.002596582,-0.003107572,0.048088201,-0.019897297,0.004183582,-0.002011114,-0.002009883,-0.000358853,0.00147401,-0.000201451,-0.000765388,0.000707145,-0.007593088,-0.005364464,-0.005881455,-0.000531808,0.013693164,HGDP00359,M,Burusho,Pakistan,Asia,Central_South_Asia
0.0105755,-0.013356915,0.003552777,0.002265955,-0.003766332,0.04654861,-0.017248851,0.004449431,-0.000316725,-0.001862189,0.001888126,0.001110331,-0.000343316,0.002042225,-0.002218126,-0.008633007,-0.006077899,-0.005696047,-0.000286322,0.013476752,HGDP00417,M,Burusho,Pakistan,Asia,Central_South_Asia
0.018358661,0.037756789,0.037873828,-0.02376074,-0.000486062,-0.010127351,0.004278716,0.005768927,-0.002565762,-0.000352499,-0.003403461,0.000665585,-0.000212984,-6.23E-05,-0.001280259,0.006340017,4.10E-06,0.000961402,-0.001155406,-0.005194763,HGDP01021,F,Han,China,Asia,Est_Asia
0.018065794,0.037430317,0.036904,-0.023476387,-0.000286192,-0.008211525,0.003702499,0.004748363,-0.000186634,-0.000576051,-0.000438709,0.001351958,-0.000625608,-0.000212845,0.001160819,0.007510375,0.0022198,0.001454888,-4.81E-05,-0.004794477,HGDP00778,M,Han,China,Asia,Est_Asia
0.017742137,0.037808982,0.03824174,-0.019835911,-0.000159462,-0.009198247,0.003726004,0.003852869,-0.001666218,-0.002373409,-0.004356799,-3.40E-05,-0.000913252,0.000227833,-0.000910697,0.012211442,0.000243251,0.000791636,0.000832385,-0.003803775,HGDP00821,M,Han,China,Asia,Est_Asia
0.018365756,0.036262386,0.035220448,-0.025175537,-0.000750833,-0.006277138,0.002618928,0.00177774,0.000897603,-0.000192403,-0.001439589,0.001063918,-0.00028663,-0.000178704,0.000547254,0.003681306,-2.19E-05,0.001240272,-0.00047631,-0.004576174,HGDP01292,M,Han,China,Asia,Est_Asia
-0.001698816,-0.031714266,-0.001775313,-0.003652383,0.004237216,-0.018176326,0.003266709,0.005051903,-0.005164736,-0.019956952,-0.038464577,0.00109478,0.001569332,3.36E-05,-0.005125687,-0.002597483,-0.006696284,-0.002490647,0.0056527,-0.007480059,HGDP00723,M,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.000846966,-0.03349638,-0.001328216,-0.003300313,0.00251563,-0.015895524,0.004165952,0.004528895,-0.004426354,-0.016497065,-0.032517267,-0.000214134,-0.00069786,-0.000688196,-0.003023714,-0.005650788,-0.006847904,-0.005930759,-0.003865712,-0.008458014,HGDP00734,M,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.000100232,-0.034462312,-0.000740548,-0.003884283,0.00315304,-0.017362841,0.006695603,0.003710672,-0.002375925,-0.019295978,-0.038888303,0.005840511,0.00015212,0.000425325,-0.004075146,-0.004353687,-0.00782245,-0.002118317,0.000718147,-0.006799604,HGDP00746,F,Palestinian,Israel_(Central),Middle_Est,Middle_Est
0.005748014,-0.024173041,0.000115725,0.004549568,-0.000995015,0.051412442,-0.023276427,0.008886167,-0.004013777,-0.010829396,-0.012150345,-0.000328909,0.000401608,-0.002044511,-0.000370437,-0.01844341,-0.014000723,-0.011066435,-5.09E-05,0.021027211,HGDP00021,M,Brahui,Pakistan,Asia,Central_South_Asia
0.008206849,-0.024958805,0.000104603,0.004544836,-0.00339308,0.052596839,-0.023169282,0.009402639,-0.002105849,-0.007844785,-0.01233092,0.002030941,0.0020903,0.000793894,-0.003197283,-0.013134026,-0.01694903,-0.013803054,-0.000679601,0.023186216,HGDP00045,M,Brahui,Pakistan,Asia,Central_South_Asia
0.009175727,-0.021489531,0.001382729,0.003789204,-0.002726726,0.044134024,-0.018794866,0.003981976,-0.00273861,-0.00545734,-0.008162906,0.002303547,-0.000618586,-0.000936407,-0.000293659,-0.013926978,-0.012844274,-0.009336769,0.003210406,0.018140601,HGDP00068,M,Balochi,Pakistan,Asia,Central_South_Asia
0.007904326,-0.022308472,0.003283151,0.005855755,-0.001519885,0.052060466,-0.022520093,0.00772533,-0.003070826,-0.010001059,-0.013045862,0.002380438,-0.00108214,0.000345762,-0.003289358,-0.008869797,-0.0138367,-0.010067566,0.002235202,0.01560717,HGDP00092,M,Balochi,Pakistan,Asia,Central_South_Asia
0.013989045,0.004483535,0.013576363,-0.009458897,-0.00278389,0.014619383,-0.005951164,0.000133256,0.001506086,0.002458852,0.005825918,0.000488238,0.001692993,-0.000598299,0.000435168,-0.011395878,-0.005933032,-0.003082154,0.001119953,0.010329763,HGDP00109,M,Hazara,Pakistan,Asia,Central_South_Asia
